station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,X..Survival..7.days.,Assessment,stationID,Latitude,Longitude
Walnut Creek @ Forestville 01052108 (WLNT-00) [INTENSIVE],10-12-11/10-14-11,22.7 (103),100,Non-toxic,1052108,42.46825,-79.18106
Wappingers Creek @ Wappingers Falls 13051002 (????-??) [INTENSIVE],04-22-13/04-26-13,17.5 (105),100,Non-toxic,13051002,41.5988,-73.925
Wappingers Creek @ Wappingers Falls 13051002 (????-??) [INTENSIVE],07-29-13/08-02-13,**9.8 (44),90,Slightly Toxic,13051002,41.5988,-73.925
Wappingers Creek @ Wappingers Falls 13051002 (????-??) [INTENSIVE],10-28-13/11-01-13,21.7 (109),100,Non-toxic,13051002,41.5988,-73.925
Wassaic Creek @ Wassaic 16012102 (WASS-01) [INTENSIVE],04-30-08/05-02-08,28.4 (134),100,Non-toxic,16012102,41.79456,-73.5518
Wassaic Creek @ Wassaic 16012102 (WASS-01) [INTENSIVE],07-30-08/08-01-08,25.5 (88),100,Non-toxic,16012102,41.79456,-73.5518
Wassaic Creek @ Wassaic 16012102 (WASS-01) [INTENSIVE],10-29-08/10-31-08,24.0 (111),90,Non-toxic,16012102,41.79456,-73.5518
Wawayanda Creek @ New Milford 13064205 (WAWA-07) [INTENSIVE],04-23-13/04-26-13,17.4 (104),90,Non-toxic,13064205,41.23855,-74.41706
Wawayanda Creek @ New Milford 13064205 (WAWA-07) [INTENSIVE],07-30-13/08-02-13,**13.9 (62),90,Slightly Toxic,13064205,41.23855,-74.41706
Wawayanda Creek @ New Milford 13064205 (WAWA-07) [INTENSIVE],10-29-13/11-01-13,17.6 (88),90,Non-toxic,13064205,41.23855,-74.41706
West Branch Ausable River @ Lake Placid 10042126 (SABL-01) [INTENSIVE],04-12-04/04-16-04,12.0 (156),100,Non-toxic,10042126,44.2569444,-73.9619444
West Branch Ausable River @ Lake Placid 10042126 (SABL-01) [INTENSIVE],08-10-04/08-13-04,24.1 (107),100,Non-toxic,10042126,44.2569444,-73.9619444
West Branch Ausable River @ Lake Placid 10042126 (SABL-01) [INTENSIVE],09-27-04/10-01-04,30.9 (104),100,Non-toxic,10042126,44.2569444,-73.9619444
West Branch Delaware River @ Beerston 14041035 (WDEL-35.4) [INTENSIVE],05-04-15/05-08-15,27.0 (133),100,Non-toxic,14041035,42.12861,-75.16055
West Branch Delaware River @ Beerston 14041035 (WDEL-35.4) [INTENSIVE],07-27-15/07-31-15,21.9 (135),100,Non-toxic,14041035,42.12861,-75.16055
West Branch Delaware River @ Beerston 14041035 (WDEL-35.4) [INTENSIVE],10-24-15/10-19-15,***16.9 (N/A),***100,N/A,14041035,42.12861,-75.16055
West Branch Delaware River @ Delhi 14041059 (WDEL-56.4) [INTENSIVE],05-04-15/05-08-15,27.6 (136),100,Non-toxic,14041059,42.25972,-74.92861
West Branch Delaware River @ Delhi 14041059 (WDEL-56.4) [INTENSIVE],07-27-15/07-31-15,24.7 (153),100,Non-toxic,14041059,42.25972,-74.92861
West Branch Delaware River @ Delhi 14041059 (WDEL-56.4) [INTENSIVE],10-24-15/10-19-15,***17.0 (N/A),***100,N/A,14041059,42.25972,-74.92861
West Branch Delaware River @ Delhi 14041060 (WDEL-03) [INTENSIVE],04-06-05/04-08-05,23.8 (94),100,Non-toxic,14041060,42.2783333,-74.9125
West Branch Delaware River @ Delhi 14041060 (WDEL-03) [INTENSIVE],07-05-05/07-08-05,32.2 (96),100,Non-toxic,14041060,42.2783333,-74.9125
West Branch Delaware River @ Delhi 14041060 (WDEL-03) [INTENSIVE],10-11-05/10-14-05,9.5 (68),100,Non-toxic,14041060,42.2783333,-74.9125
West Branch Delaware River @ Hancock 14041001 (WDEL-13) [INTENSIVE],04-06-05/04-08-05,14.0 (55),100,Non-toxic,14041001,41.9525,-75.2916667
West Branch Delaware River @ Hancock 14041001 (WDEL-13) [INTENSIVE],07-05-05/07-08-05,34.3 (102),100,Non-toxic,14041001,41.9525,-75.2916667
West Branch Delaware River @ Hancock 14041001 (WDEL-13) [INTENSIVE],10-11-05/10-14-05,13.5 (97),90,Non-toxic,14041001,41.9525,-75.2916667
West Branch Delaware River @ Hobart 14041077 (WDEL-01) [INTENSIVE],04-27-10/04-30-10,23.8 (120),100,Non-toxic,14041077,42.3731,-74.6675
West Branch Delaware River @ Hobart 14041077 (WDEL-01) [INTENSIVE],07-20-10/07-23-10,23.2 (110),100,Non-toxic,14041077,42.3731,-74.6675
West Branch Delaware River @ Hobart 14041077 (WDEL-01) [INTENSIVE],09-22-10/09-24-10,22.2 (115),100,Non-toxic,14041077,42.3731,-74.6675
West Branch Mongaup River @ Mongaup Valley 14012300 (WMON-05) [INTENSIVE],04-26-10/04-30-10,24.2 (122),100,Non-toxic,14012300,41.67988,-74.77393
West Branch Mongaup River @ Mongaup Valley 14012300 (WMON-05) [INTENSIVE],07-19-10/07-23-10,18.2 (86),100,Non-toxic,14012300,41.67988,-74.77393
West Branch Mongaup River @ Mongaup Valley 14012300 (WMON-05) [INTENSIVE],09-23-10/09-24-10,20.7 (107),90,Non-toxic,14012300,41.67988,-74.77393
West Branch Neversink River @ Claryville 14022200 (UNVR-NW-11) [INTENSIVE],04-27-10/04-30-10,18.1 (91),90,Non-toxic,14022200,41.92046,-74.5748
West Branch Neversink River @ Claryville 14022200 (UNVR-NW-11) [INTENSIVE],07-20-10/07-23-10,14.7 (70),80,Non-toxic,14022200,41.92046,-74.5748
West Branch Neversink River @ Claryville 14022200 (UNVR-NW-11) [INTENSIVE],09-22-10/09-24-10,20.1 (104),100,Non-toxic,14022200,41.92046,-74.5748
West Branch St. Regis River @ Skinnerville 09022203 (REGI-W) [INTENSIVE],05-03-10/05-07-10,25.6 (112),100,Non-toxic,9022203,44.7857,-74.81483
West Branch St. Regis River @ Skinnerville 09022203 (REGI-W) [INTENSIVE],07-28-10/07-30-10,17.3 (92),80,Non-toxic,9022203,44.7857,-74.81483
West Branch St. Regis River @ Skinnerville 09022203 (REGI-W) [INTENSIVE],09-22-10/09-24-10,22.2 (90),100,Non-toxic,9022203,44.7857,-74.81483
West Brook @ Lake George 10063101 (WSBR-02) [INTENSIVE],04-14-04/04-16-04,7.6 (99),80,Non-toxic,10063101,43.4180555,-73.7116666
West Brook @ Lake George 10063101 (WSBR-02) [INTENSIVE],08-11-04/08-13-04,**3.6 (16),*30,Severely Toxic,10063101,43.4180555,-73.7116666
West Brook @ Lake George 10063101 (WSBR-02) [INTENSIVE],09-30-04/10-01-04,22.1 (74),100,Non-toxic,10063101,43.4180555,-73.7116666
West Brook @ Walton 14042301 (WSTB-1.1) [INTENSIVE],05-04-15/05-08-15,25.0 (123),100,Non-toxic,14042301,42.1775,-75.12778
West Brook @ Walton 14042301 (WSTB-1.1) [INTENSIVE],07-27-15/07-31-15,21.0 (130),100,Non-toxic,14042301,42.1775,-75.12778
West Brook @ Walton 14042301 (WSTB-1.1) [INTENSIVE],10-24-15/10-19-15,***11.0 (N/A),***90,N/A,14042301,42.1775,-75.12778
West Creek @ Evans Mills 09066102 (WSCK-3.4) [INTENSIVE],05-14-15/05-15-15,25.7 (99),100,Non-toxic,9066102,44.06185,-75.82675
West Creek @ Evans Mills 09066102 (WSCK-3.4) [INTENSIVE],08-03-15/08-07-15,**10.3 (40),80,Slightly Toxic,9066102,44.06185,-75.82675
West Creek @ Evans Mills 09066102 (WSCK-3.4) [INTENSIVE],10-29-15/10-30-15,17.6 (83),100,Non-toxic,9066102,44.06185,-75.82675
West Stony Creek @ Benson 11043201 (STNC-W) [INTENSIVE],05-01-07/05-04-07,**7.7 (31),100,Slightly Toxic,11043201,43.2547222,-74.2236111
West Stony Creek @ Benson 11043201 (STNC-W) [INTENSIVE],09-06-07/09-07-07,19.6 (109),100,Non-toxic,11043201,43.2547222,-74.2236111
West Stony Creek @ Benson 11043201 (STNC-W) [INTENSIVE],10-15-07/10-19-07,22.4 (128),100,Non-toxic,11043201,43.2547222,-74.2236111
Willowemoc Creek @ Hazel 14033103 (WILL-3.1) [INTENSIVE],07-29-15/07-31-15,16.9 (104),100,Non-toxic,14033103,41.92639,-74.87527
Willowemoc Creek @ Hazel 14033103 (WILL-3.1) [INTENSIVE],10-24-15/10-21-15,***6.6 (N/A),***90,N/A,14033103,41.92639,-74.87527
Willowemoc Creek @ Hazel 14033103 (WILL-3.1) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14033103,41.92639,-74.87527
Willowemoc Creek @ Roscoe 14033101 (WILL-08) [INTENSIVE],04-07-05/04-08-05,15.8 (62),90,Non-toxic,14033101,41.930278,-74.915278
Willowemoc Creek @ Roscoe 14033101 (WILL-08) [INTENSIVE],07-05-05/07-08-05,24.8 (74),90,Non-toxic,14033101,41.930278,-74.915278
Willowemoc Creek @ Roscoe 14033101 (WILL-08) [INTENSIVE],10-11-05/10-14-05,12.8 (92),100,Non-toxic,14033101,41.930278,-74.915278
Wynantskill @ Troy 13011803 (WYNT-07) [INTENSIVE],04-30-08/05-02-08,23.8 (112),100,Non-toxic,13011803,42.70142,-73.65683
Wynantskill @ Troy 13011803 (WYNT-07) [INTENSIVE],07-29-08/08-01-08,24.9 (86),100,Non-toxic,13011803,42.70142,-73.65683
Wynantskill @ Troy 13011803 (WYNT-07) [INTENSIVE],10-28-08/10-31-08,24.2 (112),100,Non-toxic,13011803,42.70142,-73.65683
Black River @ Boonville 08010088 (BLCK-84.5) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,08010088,43.51167,-75.30666
Black River @ Boonville 08010088 (BLCK-84.5) [ROUTINE],08-15-17/08-18-17,***8.0 (N/A),***80,N/A,08010088,43.51167,-75.30666
Black River @ Boonville 08010088 (BLCK-84.5) [ROUTINE],10-17-17/10-20-17,13.9 (65),90,Non-toxic,08010088,43.51167,-75.30666
Black River @ Watertown 08010008 (BLCK-8.0) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,08010008,43.98472,-75.925
Black River @ Watertown 08010008 (BLCK-8.0) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,08010008,43.98472,-75.925
Black River @ Watertown 08010008 (BLCK-8.0) [ROUTINE],08-16-17/08-18-17,***11.4 (N/A),***90,N/A,08010008,43.98472,-75.925
Canacadea Creek @ Hornellsville 05033302 (CDEA-1.8) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,05033302,42.33567,-77.68267
Canacadea Creek @ Hornellsville 05033302 (CDEA-1.8) [ROUTINE],08-16-17/08-18-17,***19.5 (N/A),***90,N/A,05033302,42.33567,-77.68267
Canacadea Creek @ Hornellsville 05033302 (CDEA-1.8) [ROUTINE],10-17-17/10-20-17,18.6 (87),90,Non-toxic,05033302,42.33567,-77.68267
Chemung River @ Chemung 05010005 (CHEM-5.4) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,05010005,42.00278,-76.635
Chemung River @ Chemung 05010005 (CHEM-5.4) [ROUTINE],08-16-17/08-18-17,***8.9 (N/A),***70,N/A,05010005,42.00278,-76.635
Chemung River @ Chemung 05010005 (CHEM-5.4) [ROUTINE],10-17-17/10-20-17,14.0 (65),90,Non-toxic,05010005,42.00278,-76.635
Hudson River @ Albany 13010142 (LHUD-125.8) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,13010142,42.619495,-73.758796
Hudson River @ Albany 13010142 (LHUD-125.8) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,13010142,42.619495,-73.758796
Hudson River @ Albany 13010142 (LHUD-125.8) [ROUTINE],10-17-17/10-20-17,**9.1 (43),90,Slightly Toxic,13010142,42.619495,-73.758796
Oswegatchie River @ Canton 09051018 (GTCH-17.7) [ROUTINE],10-17-17/10-20-17,19.8 (93),90,Non-toxic,9051018,44.589251,-75.321112
Rondout Creek @ Rosendale 13062203 (ROND-9.9) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,13062203,41.84278,-74.08583
Rondout Creek @ Rosendale 13062203 (ROND-9.9) [ROUTINE],08-15-17/08-18-17,***15.2 (N/A),***90,N/A,13062203,41.84278,-74.08583
Rondout Creek @ Rosendale 13062203 (ROND-9.9) [ROUTINE],NOT TESTED,N/A,N/A,N/A,13062203,41.84278,-74.08583
Wallkill River @ Gardiner 13062112 (WALK-18.6) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,13062112,41.687831,-74.1657
Wallkill River @ Gardiner 13062112 (WALK-18.6) [ROUTINE],08-15-17/08-18-17,***15.9 (N/A),***100,N/A,13062112,41.687831,-74.1657
Wallkill River @ Gardiner 13062112 (WALK-18.6) [ROUTINE],NOT TESTED,N/A,N/A,N/A,13062112,41.687831,-74.1657
